"БЕАФАР ОШЕЙНИК ИНСЕКТОАКАРИЦИДНЫЙ ДЛЯ СОБАК И КОШЕК С.О.С. (BEAPHAR FLEA & TICK COLLAR FOR DOG AND CAT S.O.S.)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОМАГ® (ENROMAG) раствор д/инъекций 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНРОМАГ® (ENROMAG) раствор д/инъекций 100 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭНДОМЕТРАМАГ-БИО® (ENDOMETRAMAG-BIO)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИПРОМАГ®-О (CIPROMAG-O)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦЕФТИМАГ® (CEFTIMAG) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФОЛЛИМАГ® (FOLLIMAG) лиофилизат д/пригот. р-ра д/инъекций 500";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФОЛЛИМАГ® (FOLLIMAG) лиофилизат д/пригот. р-ра д/инъекций 1000";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СУПРИМИЦИН® (SUPRIMYCIN) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПНЕВМОСТОП® (PNEUMOSTOP) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПИГУЛИН® (PIGULIN®) 1 доза";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПИГУЛИН® (PIGULIN®) 5 доз";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИКСОФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MIXOFERON® SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций 5 доз";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МИКСОФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (MIXOFERON® SOLUTIO PRO INJECTIONIBUS) раствор д/инъекций 10 доз";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕТРАМАГ® (METRAMAG) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАГЭСТРОФАН® (MAGESTROFAN) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МАГКОЛИСТИН® (MAGCOLISTIN) раствор д/перорального применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КОМУЛИН (COMULIN) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДОКСИМАГ®-О (DOXYMAG-O)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БРОМКОЛИН®-О (BROMCOLIN-O) раствор д/перорального применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БАКТИМАГ-О® (BACTIMAG-O) раствор д/перорального применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АЦИЛОМАГ® (ACILOMAG) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АМОКСИМАГ® (AMOXIMAG) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АРГУМИСТИН® (ARGUMISTIN®) раствор д/приема внутрь и местного применения 0.001%";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АРГУМИСТИН® (ARGUMISTIN®) раствор д/приема внутрь и местного применения 0.005%";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЭЛЬВИТА-УДИВИТ (ALVITA-UDIVIT)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СОМАТИК-ЭКСПЕРТ (SOMATIC-EXPERT)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ЦИФЛОН (CIFLON) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЛУКСИРОЛ (FLUXIROL) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТЕТРАВИТФЕРОН-Б (TETRAVITFERON-B) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"УТЕРОФУР (UTEROFUR) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"РЕЦЕФУР (RECEFUR) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПЕНОЦЕФУР (PENOCEFUR)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНТЕРФЕРОН СВИНОЙ РЕКОМБИНАНТНЫЙ (RECOMBINANT PORCINE INTERFERON) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНТЕРФЕРОН БЫЧИЙ РЕКОМБИНАНТНЫЙ (RECOMBINANT BOVINE INTERFERON) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДЕКТОМЕКТИН (DECTOMECTIN) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФЕЛИФЕРОН® РАСТВОР ДЛЯ ИНЪЕКЦИЙ (SOLUTIO FELIFERONI PRO INJECTIONIBUS) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БЕЛКОХЕЛП (BELKOHELP) порошок: , 0.01 %, 0.1 %, 0.17 %, 0.3 %";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БЕЛКОХЕЛП (BELKOHELP) порошок: 0.01 %, 0.1 %, 0.17 %, 93.5 %";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ ДЕТЕР (8 IN 1 EXCEL DETER) таб.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕТАКАМ® (METACAM®) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"КУСТОВАК® D (CUSTOVAC® D)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНГЕЛЬВАК® АУЕСКИ MLV (INGELVAC® AUJESZKY MLV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНГЕЛЬВАК® HP-1 (INGELVAC® HP-1)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНГЕЛЬВАК® APPX (INGELVAC® APPX)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНГЕЛЬВАК ЦиркоФЛЕКС® (INGELVAC CircoFLEX®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИНГЕЛЬВАК МикоФЛЕКС® (INGELVAC MycoFLEX®)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® АС Плюс+ND+IB+EDS KV (VOLVAC® AC Plus+ND+IB+EDS KV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® АС Плюс (VOLVAC® AC Plus)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® ND+IB+EDS KV (VOLVAC® ND+IB+EDS KV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® ND LaSota MLV (VOLVAC® ND LaSota MLV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® ND Conc. KV (VOLVAC® ND Conc. KV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® IBD MLV (VOLVAC® IBD MLV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВОЛЬВАК® IB Mass MLV (VOLVAC® IB Mass MLV)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ ПИВНЫЕ ДРОЖЖИ (8 IN 1® EXCEL® BREWER'S YEAST) таб. 0.4 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ ПИВНЫЕ ДРОЖЖИ (8 IN 1® EXCEL® BREWER'S YEAST) таб. 2.1 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ МУЛЬТИВИТАМИНЫ ДЛЯ СОБАК МЕЛКИХ ПОРОД (8 IN 1® EXCEL® MULTI VITAMIN - SMALL BREED) таб.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ МОБАЙЛ ФЛЕКС ПЛЮС (8 IN 1® EXCEL® MOBILE FLEX(+))";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ КАЛЬЦИЙ (8 IN 1® EXCEL® CALCIUM) таб.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ ГЛЮКОЗАМИН+МСМ (8 IN 1 EXCEL GLUCOSAMINE+MSM) таб.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"8 В 1 ЭКСЕЛЬ ГЛЮКОЗАМИН (8 IN 1 EXCEL GLUCOSAMINE) таб.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БИОСЕПТИН (BIOSEPTIN)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТОМ 4 (VETOM 4)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТОМ 3 (VETOM 3)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТОМ 2 (VETOM 2)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕТОМ 1.1 (VETOM 1.1)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ГЛИКОПИН® (GLIKOPIN®) таб.";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФОРВЕТ® (FORVET) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АСД фракция 2 (ASD fraction 2)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ВЕЛЕС 6.59 (VELES 6.59)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФОРТЕКОР® ТАБЛЕТКИ (FORTEKOR® TABLETS) таб. 5 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФОРТЕКОР® ТАБЛЕТКИ (FORTEKOR® TABLETS) таб. 20 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПРАК-ТИК® (PRAC-TIC®) раствор д/наружного применения";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИММУНОФАН® (IMMUNOFAN) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТИЛОЗИН (TILOZIN) раствор д/инъекций 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ТИЛОЗИН (TILOZIN) раствор д/инъекций 200 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДОКСИЛОКС® (DOXYLOX) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"БУРСИН ПЛЮС (BURSINE PLUS)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ПУЛВАК IB ПРАЙМЕР (POULVAC IB PRIMER)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"СУВАКЦИН MH-ОДИН (SUVAXYN MH-ONE) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ИМПРОВАК (IMPROVAC) раствор д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"АВАТЕК 150G (AVATEC 150G)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"НАКСЕЛ (NAXCEL) сусп. д/инъекций";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ДРАКСИН (DRAXXIN) раствор д/инъекций: 100 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) таб. 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) таб. 125 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) раствор д/инъекций 25 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"МЕКСИДОЛ-ВЕТ® (MEXIDOL-VET) раствор д/инъекций 50 мг";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ФОСПРЕНИЛ (PHOSPRENYL)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ГАМАВИТ (GAMAVIT)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
"ГАМАПРЕН (GAMAPREN)";"Описание препарата основано на официально утвержденной инструкции по применению и утверждено компанией-производителем для издания 2017 г."
