96,,,Дата заболевания,необязательное
96,,,Заключительный диагноз,необязательное
96,,,Клинические признаки,необязательное
96,,,Предварительный диагноз,необязательное
96,,,Рекомендации,необязательное
96,,,Симптомы,необязательное
96,,,Схема лечения,необязательное
97,Обрезка моляров у грызунов,Стоматология,Анамнез,необязательное
97,,,Дата заболевания,необязательное
97,,,Заключительный диагноз,необязательное
97,,,Клинические признаки,необязательное
97,,,Предварительный диагноз,необязательное
97,,,Рекомендации,необязательное
97,,,Симптомы,необязательное
97,,,Схема лечения,необязательное
98,Субконъюнктивальная инъекция,Офтальмология,Анамнез,необязательное
98,,,Дата заболевания,необязательное
98,,,Заключительный диагноз,необязательное
98,,,Клинические признаки,необязательное
98,,,Предварительный диагноз,необязательное
98,,,Рекомендации,необязательное
98,,,Симптомы,необязательное
98,,,Схема лечения,необязательное
99,Офтальмоскопия,Офтальмология,Анамнез,необязательное
99,,,Дата заболевания,необязательное
99,,,Заключительный диагноз,необязательное
99,,,Клинические признаки,необязательное
99,,,Предварительный диагноз,необязательное
99,,,Рекомендации,необязательное
99,,,Симптомы,необязательное
99,,,Схема лечения,необязательное
100,Офтальмоскопия - флюоресцииновая проба,Офтальмология,Анамнез,необязательное
100,,,Дата заболевания,необязательное
100,,,Заключительный диагноз,необязательное
100,,,Клинические признаки,необязательное
100,,,Предварительный диагноз,необязательное
100,,,Рекомендации,необязательное
100,,,Симптомы,необязательное
100,,,Схема лечения,необязательное
101,Тонометрия глаза,Офтальмология,Анамнез,необязательное
101,,,Дата заболевания,необязательное
101,,,Заключительный диагноз,необязательное
101,,,Клинические признаки,необязательное
101,,,Предварительный диагноз,необязательное
101,,,Рекомендации,необязательное
101,,,Симптомы,необязательное
101,,,Схема лечения,необязательное
102,Ретробульбарная инъекция,Офтальмология,Анамнез,необязательное
102,,,Дата заболевания,необязательное
102,,,Заключительный диагноз,необязательное
102,,,Клинические признаки,необязательное
102,,,Предварительный диагноз,необязательное
102,,,Рекомендации,необязательное
102,,,Симптомы,необязательное
102,,,Схема лечения,необязательное
103,Определение слезопродукции при диагностике глаз (тест Ширмера),Офтальмология,Анамнез,необязательное
103,,,Дата заболевания,необязательное
103,,,Заключительный диагноз,необязательное
103,,,Клинические признаки,необязательное
103,,,Предварительный диагноз,необязательное
103,,,Рекомендации,необязательное
103,,,Симптомы,необязательное
103,,,Схема лечения,необязательное
104,Химическое прижигание роговичного дефекта,Офтальмология,Анамнез,необязательное
104,,,Дата заболевания,необязательное
104,,,Заключительный диагноз,необязательное
104,,,Клинические признаки,необязательное
104,,,Предварительный диагноз,необязательное
104,,,Рекомендации,необязательное
104,,,Симптомы,необязательное
104,,,Схема лечения,необязательное
105,Биомикроскопия глаза,Офтальмология,Анамнез,необязательное
105,,,Дата заболевания,необязательное
105,,,Заключительный диагноз,необязательное
105,,,Клинические признаки,необязательное
105,,,Предварительный диагноз,необязательное
105,,,Рекомендации,необязательное
105,,,Симптомы,необязательное
105,,,Схема лечения,необязательное
106,Гониоскопия глаза,Офтальмология,Анамнез,необязательное
106,,,Дата заболевания,необязательное
106,,,Заключительный диагноз,необязательное
106,,,Клинические признаки,необязательное
106,,,Предварительный диагноз,необязательное
106,,,Рекомендации,необязательное
106,,,Симптомы,необязательное
106,,,Схема лечения,необязательное
107,Общий анализ мочи,Лабораторные исследования,Анамнез,необязательное
107,,,Дата заболевания,необязательное
107,,,Заключение,необязательное
107,,,Клинические признаки,необязательное
108,Общий анализ кала,Лабораторные исследования,Анамнез,необязательное
108,,,Дата заболевания,необязательное
108,,,Заключение,необязательное
108,,,Клинические признаки,необязательное
109,Общий клинический анализ крови - определение гемоглобина,Лабораторные исследования,Анамнез,необязательное
109,,,Дата заболевания,необязательное
109,,,Заключение,необязательное
109,,,Клинические признаки,необязательное
110,Общий клинический анализ крови - подсчет эритроцитов,Лабораторные исследования,Анамнез,необязательное
110,,,Дата заболевания,необязательное
110,,,Заключение,необязательное
110,,,Клинические признаки,необязательное
111,Общий клинический анализ крови - подсчет лейкоцитов,Лабораторные исследования,Анамнез,необязательное
111,,,Дата заболевания,необязательное
111,,,Заключение,необязательное
111,,,Клинические признаки,необязательное
112,Общий клинический анализ крови - определение СОЭ,Лабораторные исследования,Анамнез,необязательное
112,,,Дата заболевания,необязательное
112,,,Заключение,необязательное
112,,,Клинические признаки,необязательное
113,Общий клинический анализ крови - выведение лейкоцитарной формулы,Лабораторные исследования,Анамнез,необязательное
113,,,Дата заболевания,необязательное
113,,,Заключение,необязательное
113,,,Клинические признаки,необязательное
114,Биохимические исследования крови - определение общего белка,Лабораторные исследования,Анамнез,необязательное
114,,,Дата заболевания,необязательное
114,,,Заключение,необязательное
114,,,Клинические признаки,необязательное
115,Биохимические исследования крови - определение общего билирубина,Лабораторные исследования,Анамнез,необязательное
115,,,Дата заболевания,необязательное
115,,,Заключение,необязательное
115,,,Клинические признаки,необязательное
116,Биохимические исследования крови - определение мочевины,Лабораторные исследования,Анамнез,необязательное
116,,,Дата заболевания,необязательное
116,,,Заключение,необязательное
116,,,Клинические признаки,необязательное
117,Биохимические исследования крови - определение общего холестерина,Лабораторные исследования,Анамнез,необязательное
117,,,Дата заболевания,необязательное
117,,,Заключение,необязательное
117,,,Клинические признаки,необязательное
118,Биохимические исследования крови - определение амилазы,Лабораторные исследования,Анамнез,необязательное
118,,,Дата заболевания,необязательное
118,,,Заключение,необязательное
118,,,Клинические признаки,необязательное
119,Биохимические исследования крови - определение гаммаглутамилтрансферазы,Лабораторные исследования,Анамнез,необязательное
119,,,Дата заболевания,необязательное
119,,,Заключение,необязательное
119,,,Клинические признаки,необязательное
120,Биохимические исследования крови - определение триглицеридов,Лабораторные исследования,Анамнез,необязательное
120,,,Дата заболевания,необязательное
120,,,Заключение,необязательное
120,,,Клинические признаки,необязательное
121,Биохимические исследования крови - определение щелочной фосфатазы,Лабораторные исследования,Анамнез,необязательное
121,,,Дата заболевания,необязательное
121,,,Заключение,необязательное
121,,,Клинические признаки,необязательное
122,Биохимические исследования крови - определение глюкозы,Лабораторные исследования,Анамнез,необязательное
122,,,Дата заболевания,необязательное
122,,,Заключение,необязательное
122,,,Клинические признаки,необязательное
123,Биохимические исследования крови - определение креатинина,Лабораторные исследования,Анамнез,необязательное
123,,,Дата заболевания,необязательное
123,,,Заключение,необязательное
123,,,Клинические признаки,необязательное
124,Биохимические исследования крови - определение АСТ (аспартатаминотрансферазы),Лабораторные исследования,Анамнез,необязательное
124,,,Дата заболевания,необязательное
124,,,Заключение,необязательное
124,,,Клинические признаки,необязательное
125,Биохимические исследования крови - определение АЛТ (аланинаминотрансферазы),Лабораторные исследования,Анамнез,необязательное
125,,,Дата заболевания,необязательное
125,,,Заключение,необязательное
125,,,Клинические признаки,необязательное
126,Биохимические исследования крови - определение лактатдегидрогеназы,Лабораторные исследования,Анамнез,необязательное
126,,,Дата заболевания,необязательное
126,,,Заключение,необязательное
126,,,Клинические признаки,необязательное
127,Биохимические исследования крови - определение железа,Лабораторные исследования,Анамнез,необязательное
127,,,Дата заболевания,необязательное
127,,,Заключение,необязательное
127,,,Клинические признаки,необязательное
128,Биохимические исследования крови - определение кальция,Лабораторные исследования,Анамнез,необязательное
128,,,Дата заболевания,необязательное
128,,,Заключение,необязательное
128,,,Клинические признаки,необязательное
129,Биохимические исследования крови - определение натрия,Лабораторные исследования,Анамнез,необязательное
129,,,Дата заболевания,необязательное
129,,,Заключение,необязательное
129,,,Клинические признаки,необязательное
130,Биохимические исследования крови - определение магния,Лабораторные исследования,Анамнез,необязательное
130,,,Дата заболевания,необязательное
130,,,Заключение,необязательное
130,,,Клинические признаки,необязательное
131,Биохимические исследования крови - определение фосфора неорганического,Лабораторные исследования,Анамнез,необязательное
131,,,Дата заболевания,необязательное
131,,,Заключение,необязательное
131,,,Клинические признаки,необязательное
132,Биохимические исследования крови - определение белковых фракций,Лабораторные исследования,Анамнез,необязательное
132,,,Дата заболевания,необязательное
132,,,Заключение,необязательное
132,,,Клинические признаки,необязательное
133,Биохимические исследования крови - определение липазы,Лабораторные исследования,Анамнез,необязательное
133,,,Дата заболевания,необязательное
133,,,Заключение,необязательное
133,,,Клинические признаки,необязательное
134,Биохимические исследования крови - определение калия,Лабораторные исследования,Анамнез,необязательное
134,,,Дата заболевания,необязательное
134,,,Заключение,необязательное
134,,,Клинические признаки,необязательное
135,Биохимические исследования крови - определение креатинкиназы,Лабораторные исследования,Анамнез,необязательное
135,,,Дата заболевания,необязательное
135,,,Заключение,необязательное
135,,,Клинические признаки,необязательное
136,Биохимические исследования крови - определение мочевой кислоты,Лабораторные исследования,Анамнез,необязательное
136,,,Дата заболевания,необязательное
136,,,Заключение,необязательное
136,,,Клинические признаки,необязательное
137,Биохимические исследования крови - определение гемоглобина,Лабораторные исследования,Анамнез,необязательное
137,,,Дата заболевания,необязательное
137,,,Заключение,необязательное
137,,,Клинические признаки,необязательное
138,Биохимические исследования крови - определение амилазы панкреатической,Лабораторные исследования,Анамнез,необязательное
138,,,Дата заболевания,необязательное
138,,,Заключение,необязательное
138,,,Клинические признаки,необязательное
139,Определение гормонов в сыворотке крови - трийодтиронин,Лабораторные исследования,Анамнез,необязательное
139,,,Дата заболевания,необязательное
139,,,Заключение,необязательное
139,,,Клинические признаки,необязательное
140,Определение гормонов в сыворотке крови - тироксин,Лабораторные исследования,Анамнез,необязательное
140,,,Дата заболевания,необязательное
140,,,Заключение,необязательное
140,,,Клинические признаки,необязательное
141,Определение гормонов в сыворотке крови - кортизол,Лабораторные исследования,Анамнез,необязательное
141,,,Дата заболевания,необязательное
141,,,Заключение,необязательное
141,,,Клинические признаки,необязательное
142,Определение гормонов в сыворотке крови - прогестерон,Лабораторные исследования,Анамнез,необязательное
142,,,Дата заболевания,необязательное
142,,,Заключение,необязательное
142,,,Клинические признаки,необязательное
143,Определение гормонов в сыворотке крови - эстрадиол,Лабораторные исследования,Анамнез,необязательное
143,,,Дата заболевания,необязательное
143,,,Заключение,необязательное
143,,,Клинические признаки,необязательное
144,Определение гормонов в сыворотке крови - тестостерон,Лабораторные исследования,Анамнез,необязательное
144,,,Дата заболевания,необязательное
144,,,Заключение,необязательное
144,,,Клинические признаки,необязательное
145,"Определение электролитов крови (хлоридов, натрия, кальция, калия, водородного показателя (pH))",Лабораторные исследования,Анамнез,необязательное
145,,,Дата заболевания,необязательное
145,,,Заключение,необязательное
145,,,Клинические признаки,необязательное
146,Исследование на кровепаразитарные болезни,Лабораторные исследования,Анамнез,необязательное
146,,,Дата заболевания,необязательное
146,,,Заключение,необязательное
146,,,Клинические признаки,необязательное
147,Гельминтокопрологические исследования,Лабораторные исследования,Анамнез,необязательное
147,,,Дата заболевания,необязательное
147,,,Заключение,необязательное
147,,,Клинические признаки,необязательное
148,"Микроскопические исследования на дерматофиты, демодекоз и эктопаразиты",Лабораторные исследования,Анамнез,необязательное
148,,,Дата заболевания,необязательное
148,,,Заключение,необязательное
148,,,Клинические признаки,необязательное
149,Цитологические исследования,Лабораторные исследования,Анамнез,необязательное
149,,,Дата заболевания,необязательное
149,,,Заключение,необязательное
149,,,Клинические признаки,необязательное
150,Гистологическое исследование биологического материала,Лабораторные исследования,Анамнез,необязательное
150,,,Дата заболевания,необязательное
150,,,Заключение,необязательное
150,,,Клинические признаки,необязательное
151,Экспресс-диагностика с применением тест-систем для определения инфекционных болезней животных,Лабораторные исследования,Анамнез,необязательное
151,,,Дата заболевания,необязательное
151,,,Заключение,необязательное
151,,,Клинические признаки,необязательное
152,Экспресс-диагностика показателей крови на анализаторах IDEXX,Лабораторные исследования,Анамнез,необязательное
152,,,Дата заболевания,необязательное
152,,,Заключение,необязательное
152,,,Клинические признаки,необязательное
153,Экспресс-диагностика глюкозы (с использованием глюкометра),Лабораторные исследования,Анамнез,необязательное
153,,,Дата заболевания,необязательное
153,,,Заключение,необязательное
153,,,Клинические признаки,необязательное
170,Плазмаферез и гемосорбция,Терапия,Анамнез,необязательное
170,,,Дата заболевания,необязательное
170,,,Заключительный диагноз,необязательное
170,,,Клинические признаки,необязательное
170,,,Предварительный диагноз,необязательное
170,,,Рекомендации,необязательное
170,,,Симптомы,необязательное
170,,,Схема лечения,необязательное
171,Выезд для оказания ветеринарной помощи на дому,Оказание услуг на дому,Анамнез,необязательное
171,,,Дата заболевания,необязательное
171,,,Заключительный диагноз,необязательное
171,,,Клинические признаки,необязательное
171,,,Предварительный диагноз,необязательное
171,,,Рекомендации,необязательное
171,,,Симптомы,необязательное
171,,,Схема лечения,необязательное
172,Транспортировка животного,Оказание услуг на дому,Анамнез,необязательное
172,,,Дата заболевания,необязательное
172,,,Заключительный диагноз,необязательное
172,,,Клинические признаки,необязательное
172,,,Предварительный диагноз,необязательное
172,,,Рекомендации,необязательное
172,,,Симптомы,необязательное
172,,,Схема лечения,необязательное
173,Выезд ветврача,Оказание услуг на дому,Анамнез,необязательное
173,,,Дата заболевания,необязательное
173,,,Заключительный диагноз,необязательное
173,,,Клинические признаки,необязательное
173,,,Предварительный диагноз,необязательное
173,,,Рекомендации,необязательное
173,,,Симптомы,необязательное
173,,,Схема лечения,необязательное
177,Взвешивание животных,Терапия,Анамнез,необязательное
177,,,Дата заболевания,необязательное
177,,,Заключительный диагноз,необязательное
177,,,Клинические признаки,необязательное
177,,,Предварительный диагноз,необязательное
177,,,Рекомендации,необязательное
177,,,Симптомы,необязательное
177,,,Схема лечения,необязательное
178,Санитарная стрижка животных - мелкие животные (до 5 кг),Груминг,Анамнез,необязательное
178,,,Дата заболевания,необязательное
178,,,Клинические признаки,необязательное
178,,,Рекомендации,необязательное
178,,,Симптомы,необязательное
179,Санитарная стрижка животных - средние животные (свыше 5 кг до 15 кг),Груминг,Анамнез,необязательное
179,,,Дата заболевания,необязательное
179,,,Клинические признаки,необязательное
179,,,Рекомендации,необязательное
179,,,Симптомы,необязательное
180,Санитарная стрижка животных - крупные животные (свыше 15 кг),Груминг,Анамнез,необязательное
180,,,Дата заболевания,необязательное
180,,,Клинические признаки,необязательное
180,,,Рекомендации,необязательное
180,,,Симптомы,необязательное
181,Санитарная помывка животных - мелкие животные (до 5 кг),Груминг,Анамнез,необязательное
181,,,Дата заболевания,необязательное
181,,,Клинические признаки,необязательное
181,,,Рекомендации,необязательное
181,,,Симптомы,необязательное
182,Санитарная помывка животных - средние животные (свыше 5 кг до 15 кг),Груминг,Анамнез,необязательное
182,,,Дата заболевания,необязательное
182,,,Клинические признаки,необязательное
182,,,Рекомендации,необязательное
182,,,Симптомы,необязательное
183,Санитарная помывка животных - крупные животные (свыше 15 кг),Груминг,Анамнез,необязательное
183,,,Дата заболевания,необязательное
183,,,Клинические признаки,необязательное
183,,,Рекомендации,необязательное
183,,,Симптомы,необязательное
197,Отбор проб для лабораторных исследований,Лабораторные исследования,Анамнез,необязательное
197,,,Дата заболевания,необязательное
197,,,Заключение,необязательное
197,,,Клинические признаки,необязательное
198,Груминг кошек (комплекс),Груминг,Анамнез,необязательное
198,,,Дата заболевания,необязательное
198,,,Клинические признаки,необязательное
198,,,Рекомендации,необязательное
198,,,Симптомы,необязательное
199,Груминг собак (комплекс) до 10 кг - короткошерстные (до 3 см),Груминг,Анамнез,необязательное
199,,,Дата заболевания,необязательное
199,,,Клинические признаки,необязательное
199,,,Рекомендации,необязательное
199,,,Симптомы,необязательное
200,Груминг собак (комплекс) до 10 кг - среднешерстные (до 6 см),Груминг,Анамнез,необязательное
200,,,Дата заболевания,необязательное
200,,,Клинические признаки,необязательное
200,,,Рекомендации,необязательное
200,,,Симптомы,необязательное
201,Груминг собак (комплекс) до 10 кг - длинношерстные (свыше 6 см),Груминг,Анамнез,необязательное
201,,,Дата заболевания,необязательное
201,,,Клинические признаки,необязательное
201,,,Рекомендации,необязательное
201,,,Симптомы,необязательное
202,Груминг собак (комплекс) свыше 10 кг до 20 кг - короткошерстные (до 3см),Груминг,Анамнез,необязательное
202,,,Дата заболевания,необязательное
202,,,Клинические признаки,необязательное
202,,,Рекомендации,необязательное
202,,,Симптомы,необязательное
203,Груминг собак (комплекс) свыше 10 кг до 20 кг - среднешерстные (до 6 см),Груминг,Анамнез,необязательное
203,,,Дата заболевания,необязательное
203,,,Клинические признаки,необязательное
203,,,Рекомендации,необязательное
203,,,Симптомы,необязательное
204,Груминг собак (комплекс) свыше 10 кг до 20 кг - длинношерстные (свыше 6 см),Груминг,Анамнез,необязательное
204,,,Дата заболевания,необязательное
204,,,Клинические признаки,необязательное
204,,,Рекомендации,необязательное
204,,,Симптомы,необязательное
205,Груминг собак (комплекс) свыше 20 кг: - короткошерстные (до 3 см),Груминг,Анамнез,необязательное
205,,,Дата заболевания,необязательное
205,,,Клинические признаки,необязательное
205,,,Рекомендации,необязательное
205,,,Симптомы,необязательное
206,Груминг собак (комплекс) свыше 20 кг: - среднешерстные (до 6 см),Груминг,Анамнез,необязательное
206,,,Дата заболевания,необязательное
206,,,Клинические признаки,необязательное
206,,,Рекомендации,необязательное
206,,,Симптомы,необязательное
207,Груминг собак (комплекс) свыше 20 кг: - длинношерстные (свыше 6 см),Груминг,Анамнез,необязательное
207,,,Дата заболевания,необязательное
207,,,Клинические признаки,необязательное
207,,,Рекомендации,необязательное
207,,,Симптомы,необязательное
208,"Клинический осмотр птиц, рыб, грызунов, рептилий, мелких животных и др.",Терапия,Анамнез,необязательное
208,,,Дата заболевания,необязательное
208,,,Заключительный диагноз,необязательное
208,,,Клинические признаки,необязательное
208,,,Предварительный диагноз,необязательное
208,,,Рекомендации,необязательное
208,,,Симптомы,необязательное
208,,,Схема лечения,необязательное
280,"Общий клинический анализ крови - подсчет форменных элементов крови (эритроцитов, лейкоцитов) с определением гемоглобина",Лабораторные исследования,Анамнез,необязательное
280,,,Дата заболевания,необязательное
280,,,Заключение,необязательное
280,,,Клинические признаки,необязательное
281,Измерение артериального давления (тонометрия),Терапия,Анамнез,необязательное
281,,,Дата заболевания,необязательное
281,,,Заключительный диагноз,необязательное
281,,,Клинические признаки,необязательное
281,,,Предварительный диагноз,необязательное
281,,,Рекомендации,необязательное
281,,,Симптомы,необязательное
281,,,Схема лечения,необязательное
282,Диспансеризация,Терапия,Анамнез,необязательное
282,,,Дата заболевания,необязательное
282,,,Заключительный диагноз,необязательное
282,,,Клинические признаки,необязательное
282,,,Предварительный диагноз,необязательное
282,,,Рекомендации,необязательное
282,,,Симптомы,необязательное
282,,,Схема лечения,необязательное
